Date,Price,Open,High,Low,Change
11/16/2021,864.45,869.56,870.35,863.48,-0.56
11/15/2021,869.34,865.2,871.07,863.47,0.55
11/12/2021,864.59,862.64,871.6,856.4,0.29
11/11/2021,862.08,868.36,870.35,859.84,-0.7
11/10/2021,868.16,869.45,872.03,865.05,-0.1
11/09/2021,869.07,876.62,877.23,867.59,-0.83
11/08/2021,876.3,874.02,878.85,872.69,0.25
11/05/2021,874.1,877.85,879.27,873.49,-0.35
11/04/2021,877.18,877.8,882.27,875.66,-0.05
11/03/2021,877.6,875.57,882.93,874.83,0.25
11/02/2021,875.37,886.11,887.19,873.53,-1.19
11/01/2021,885.91,882.07,888.4,881.14,0.29
10/29/2021,883.32,881.67,884.95,879.59,0.22
10/28/2021,881.41,881.11,882.97,877.47,0.08
10/27/2021,880.68,876.04,882.6,875.41,0.55
10/26/2021,875.85,875.16,877.97,873.09,0.1
10/25/2021,874.96,879.34,880.59,873.48,-0.44
10/22/2021,878.87,879.51,883.41,877.4,-0.05
10/21/2021,879.33,883.74,886.86,878.7,-0.47
10/20/2021,883.49,878.54,884.59,877.78,0.65
10/19/2021,877.82,878.93,882.09,877.85,-0.07
10/18/2021,878.43,877.65,880.56,875.51,0.11
10/15/2021,877.45,876.72,879.07,875.95,0.14
10/14/2021,876.22,875.79,881.4,874.88,0.12
10/13/2021,875.16,880.49,881.23,874.39,-0.54
10/12/2021,879.89,879.12,884.73,877.8,0.14
10/11/2021,878.67,875.37,881.66,872.66,0.49
10/08/2021,874.37,871.34,875.33,870.66,0.41
10/07/2021,870.77,865.99,871.77,865.47,0.61
10/06/2021,865.52,865.07,868.7,863.75,0.05
10/05/2021,865.06,862.88,866.19,861.52,0.34
10/04/2021,862.16,857.82,864.24,856.52,0.67
10/01/2021,856.46,856.0,860.28,853.84,0.09
09/30/2021,855.72,852.6,857.88,851.45,0.47
09/29/2021,851.75,859.33,861.46,851.76,-0.85
09/28/2021,859.03,858.58,865.1,856.61,0.1
09/27/2021,858.13,856.71,860.17,854.62,0.2
09/24/2021,856.45,857.28,859.73,853.83,-0.05
09/23/2021,856.89,856.47,858.77,851.51,0.08
09/22/2021,856.18,856.33,863.77,855.59,0.01
09/21/2021,856.12,860.52,862.86,856.29,-0.41
09/20/2021,859.61,859.28,863.02,856.66,0.21
09/17/2021,857.77,856.84,862.57,855.25,0.14
09/16/2021,856.6,855.54,860.05,853.54,0.15
09/15/2021,855.31,858.55,859.5,853.13,-0.29
09/14/2021,857.84,864.47,866.21,855.21,-0.7
09/13/2021,863.91,861.28,866.43,860.05,0.37
09/10/2021,860.7,861.8,864.74,859.63,-0.1
09/09/2021,861.56,859.6,864.46,858.67,0.29
09/08/2021,859.04,858.36,861.8,856.85,0.12
09/07/2021,858.01,861.05,864.49,857.74,-0.31
09/06/2021,860.72,862.31,863.22,858.89,-0.02
09/03/2021,860.86,857.09,864.64,854.61,0.47
09/02/2021,856.84,851.63,858.8,850.72,0.7
09/01/2021,850.89,847.89,854.14,844.46,0.39
08/31/2021,847.61,850.83,852.13,844.85,-0.2
08/30/2021,849.27,849.66,852.59,847.59,0.03
08/27/2021,848.98,847.24,852.64,845.17,0.26
08/26/2021,846.76,846.96,851.1,845.74,0.0
08/25/2021,846.72,844.7,848.71,843.18,0.27
08/24/2021,844.46,842.9,847.31,841.27,0.23
08/23/2021,842.55,837.53,844.6,835.28,0.5
08/20/2021,838.35,840.82,844.97,837.72,-0.26
08/19/2021,840.57,846.35,848.78,839.76,-0.65
08/18/2021,846.05,853.64,856.34,845.57,-0.89
08/17/2021,853.66,855.21,862.3,852.8,-0.15
08/16/2021,854.97,856.49,857.81,853.01,-0.1
08/13/2021,855.81,853.17,859.97,851.12,0.34
08/12/2021,852.93,850.96,857.83,849.83,0.26
08/11/2021,850.71,847.47,854.65,846.15,0.41
08/10/2021,847.23,841.27,848.22,839.83,0.74
08/09/2021,841.01,843.29,844.85,839.59,-0.1
08/06/2021,841.87,846.35,847.47,841.76,-0.48
08/05/2021,845.97,845.08,847.61,842.82,0.15
08/04/2021,844.72,849.64,850.69,842.84,-0.52
08/03/2021,849.16,846.78,851.98,845.75,0.31
08/02/2021,846.53,845.66,849.88,844.16,0.11
07/30/2021,845.6,845.58,850.03,844.51,0.03
07/29/2021,845.34,848.68,849.66,843.68,-0.37
07/28/2021,848.44,849.89,851.91,845.94,-0.06
07/27/2021,848.93,850.82,854.15,846.61,-0.19
07/26/2021,850.57,848.77,852.8,846.5,0.29
07/23/2021,848.14,849.22,852.49,846.66,-0.09
07/22/2021,848.88,845.91,850.28,844.53,0.38
07/21/2021,845.66,841.99,847.19,840.03,0.56
07/20/2021,840.98,846.03,846.88,839.53,-0.47
07/19/2021,844.94,845.62,848.62,843.38,0.0
07/16/2021,844.95,848.1,849.62,843.7,-0.34
07/15/2021,847.86,856.1,858.11,845.79,-0.94
07/14/2021,855.88,856.72,859.38,854.18,-0.07
07/13/2021,856.48,857.47,859.41,852.4,-0.03
07/12/2021,856.77,856.92,860.26,854.67,0.08
07/09/2021,856.08,851.93,858.83,849.85,0.52
07/08/2021,851.69,854.18,856.93,851.39,-0.27
07/07/2021,853.96,852.35,857.62,849.79,0.22
07/06/2021,852.11,851.34,860.49,850.23,0.12
07/05/2021,851.09,850.79,852.68,847.83,0.04
07/02/2021,850.72,847.59,852.61,844.97,0.4
07/01/2021,847.34,847.91,850.67,845.87,-0.03
06/30/2021,847.63,850.21,851.47,845.51,-0.27
06/29/2021,849.96,855.35,856.23,849.63,-0.6
06/28/2021,855.1,855.42,859.49,853.32,0.01
06/25/2021,855.03,858.3,859.73,854.54,-0.27
06/24/2021,857.36,860.66,862.45,856.4,-0.35
06/23/2021,860.41,856.42,862.4,853.85,0.49
06/22/2021,856.19,852.75,858.17,849.38,0.43
06/21/2021,852.51,849.61,855.81,848.29,0.46
06/18/2021,848.59,856.86,858.08,848.42,-0.91
06/17/2021,856.4,862.22,863.81,854.92,-0.65
06/16/2021,861.98,859.52,866.42,854.85,0.33
06/15/2021,859.13,861.68,863.28,857.84,-0.19
06/14/2021,860.76,860.3,864.77,858.22,0.05
06/11/2021,860.3,862.57,864.57,858.18,-0.23
06/10/2021,862.27,863.61,866.99,860.5,0.0
06/09/2021,862.25,865.28,865.8,861.11,-0.33
06/08/2021,865.12,861.86,866.13,860.28,0.47
06/07/2021,861.06,859.83,864.03,857.72,0.22
06/04/2021,859.2,855.23,861.82,853.62,0.49
06/03/2021,854.99,861.43,862.37,853.86,-0.72
06/02/2021,861.19,859.68,862.52,857.96,0.22
06/01/2021,859.33,857.1,860.66,855.22,0.43
05/31/2021,855.61,858.76,861.79,856.03,-0.34
05/28/2021,858.52,865.98,866.99,856.6,-0.83
05/27/2021,865.74,864.4,867.38,863.3,0.19
05/26/2021,864.14,870.08,872.22,863.41,-0.64
05/25/2021,869.72,871.17,874.09,868.53,-0.14
05/24/2021,870.92,872.09,873.48,868.37,-0.11
05/21/2021,871.88,877.13,877.52,869.86,-0.56
05/20/2021,876.76,874.42,879.2,872.42,0.32
05/19/2021,873.95,878.33,879.84,870.45,-0.46
05/18/2021,877.99,882.92,885.42,877.49,-0.5
05/17/2021,882.44,876.41,884.0,874.58,0.85
05/14/2021,874.96,871.09,877.83,869.53,0.47
05/13/2021,870.85,875.29,876.65,870.28,-0.48
05/12/2021,875.03,878.11,880.15,872.84,-0.23
05/11/2021,877.05,874.59,880.14,873.53,0.31
05/10/2021,874.36,873.46,878.53,872.48,0.34
05/07/2021,871.43,871.72,874.91,869.24,0.0
05/06/2021,871.47,871.57,873.29,867.09,0.01
05/05/2021,871.35,867.66,873.39,867.05,0.45
05/04/2021,867.41,869.73,870.91,865.12,-0.24
05/03/2021,869.5,862.63,871.19,861.17,0.87
04/30/2021,862.0,860.21,866.82,859.39,0.21
04/29/2021,860.19,864.84,867.12,858.87,-0.48
04/28/2021,864.37,864.74,865.97,859.55,0.0
04/27/2021,864.39,866.14,867.34,862.61,-0.18
04/26/2021,865.91,863.61,868.66,862.29,0.3
04/23/2021,863.35,863.54,866.35,860.57,0.0
04/22/2021,863.36,865.66,867.47,861.6,-0.23
04/21/2021,865.39,863.29,868.71,860.85,0.28
04/20/2021,862.99,865.41,869.43,861.39,-0.25
04/19/2021,865.16,864.12,868.6,860.67,0.21
04/16/2021,863.39,865.73,868.03,861.16,-0.24
04/15/2021,865.43,862.08,866.64,861.25,0.44
04/14/2021,861.61,856.75,864.35,855.15,0.58
04/13/2021,856.61,857.77,859.52,852.64,-0.04
04/12/2021,856.96,854.28,859.18,853.22,0.31
04/09/2021,854.3,854.65,856.19,850.52,0.06
04/08/2021,853.83,852.28,856.07,850.14,0.21
04/07/2021,852.03,857.72,858.51,849.67,-0.64
04/06/2021,857.51,860.66,862.14,852.59,-0.28
04/05/2021,859.89,858.97,862.09,856.97,0.17
04/02/2021,858.44,859.97,861.44,857.09,-0.15
04/01/2021,859.75,857.03,860.86,852.55,0.41
03/31/2021,856.2,861.09,863.59,855.59,-0.45
03/30/2021,860.09,864.26,868.72,860.14,-0.38
03/29/2021,863.38,862.34,867.7,860.93,0.2
03/26/2021,861.67,860.46,864.01,859.49,0.16
03/25/2021,860.31,860.86,864.1,859.73,-0.02
03/24/2021,860.48,863.91,865.66,859.49,-0.35
03/23/2021,863.53,872.59,873.21,863.05,-0.95
03/22/2021,871.85,872.58,876.32,868.23,-0.26
03/19/2021,874.16,875.41,878.38,872.4,-0.06
03/18/2021,874.68,874.7,881.03,873.86,0.09
03/17/2021,873.87,875.24,878.76,870.79,-0.06
03/16/2021,874.41,878.53,879.74,872.0,-0.41
03/15/2021,878.02,880.33,883.57,874.58,-0.46
03/12/2021,882.1,880.88,883.06,877.89,0.22
03/11/2021,880.2,879.4,882.56,876.46,0.19
03/10/2021,878.51,875.96,882.27,874.63,0.39
03/09/2021,875.13,873.5,878.49,870.52,0.29
03/08/2021,872.62,867.86,876.53,865.1,0.65
03/05/2021,866.98,873.84,877.83,861.41,-0.76
03/04/2021,873.6,876.39,880.72,871.45,-0.22
03/03/2021,875.5,879.92,881.53,868.86,-0.47
03/02/2021,879.65,865.43,881.48,856.55,1.7
03/01/2021,864.95,867.57,873.51,864.93,-0.12
02/26/2021,865.96,881.36,883.47,865.91,-1.67
02/25/2021,880.7,882.54,888.6,879.84,-0.17
02/24/2021,882.16,878.3,883.42,876.01,0.46
02/23/2021,878.11,880.72,882.01,877.2,-0.19
02/22/2021,879.82,869.22,881.47,868.38,1.25
02/19/2021,868.95,859.98,871.49,858.3,1.07
02/18/2021,859.78,857.71,862.09,855.59,0.35
02/17/2021,856.74,859.21,860.57,855.55,-0.18
02/16/2021,858.26,857.6,860.83,855.15,0.18
02/15/2021,856.71,856.45,859.33,855.11,0.22
02/12/2021,854.84,855.14,857.96,852.86,0.07
02/11/2021,854.25,854.42,857.74,853.09,0.08
02/10/2021,853.54,859.8,861.27,853.22,-0.7
02/09/2021,859.6,860.7,863.55,857.09,0.05
02/08/2021,859.13,855.76,863.01,855.42,0.21
02/05/2021,857.34,851.38,858.78,850.32,0.73
02/04/2021,851.09,848.33,854.53,847.68,0.35
02/03/2021,848.12,848.57,851.68,845.97,-0.03
02/02/2021,848.35,851.55,855.1,844.25,-0.27
02/01/2021,850.67,855.04,856.91,850.59,-0.4
01/29/2021,854.1,854.86,858.8,852.6,-0.02
01/28/2021,854.3,849.38,856.45,846.59,0.61
01/27/2021,849.13,853.4,856.27,847.2,-0.4
01/26/2021,852.52,850.01,855.54,848.05,0.31
01/25/2021,849.87,853.8,855.13,847.71,-0.36
01/22/2021,852.93,854.13,856.73,851.58,-0.02
01/21/2021,853.13,850.11,856.32,849.47,0.46
01/20/2021,849.23,848.43,854.58,846.9,0.2
01/19/2021,847.56,848.18,853.25,846.9,0.11
01/18/2021,846.63,851.01,852.11,847.35,-0.37
01/15/2021,849.74,852.5,854.92,847.68,-0.3
01/14/2021,852.27,849.22,855.99,848.03,0.47
01/13/2021,848.29,850.72,852.73,847.53,-0.25
01/12/2021,850.41,844.71,852.15,843.74,0.67
01/11/2021,844.76,847.74,849.49,842.36,-0.38
01/08/2021,848.0,849.56,851.93,846.17,-0.24
01/07/2021,850.04,848.88,851.83,845.13,0.16
01/06/2021,848.69,843.83,850.35,840.91,0.71
01/05/2021,842.74,832.84,845.66,830.56,1.22
01/04/2021,832.57,836.28,838.66,830.41,-0.37
01/01/2021,835.68,835.46,836.76,835.08,0.15
12/31/2020,834.39,836.51,843.38,833.74,-0.16
12/30/2020,835.73,830.55,837.66,829.0,0.73
12/29/2020,829.68,831.63,834.16,828.43,-0.07
12/28/2020,830.25,834.23,839.52,829.05,-0.59
12/25/2020,835.18,837.69,838.23,833.93,-0.1
12/24/2020,836.0,838.46,840.17,834.82,-0.23
12/23/2020,837.96,834.9,841.37,833.55,0.4
12/22/2020,834.62,837.73,839.1,832.17,-0.2
12/21/2020,836.28,835.33,840.08,828.93,-0.23
12/18/2020,838.17,833.85,838.91,831.88,0.62
12/17/2020,832.98,829.02,836.14,826.89,0.65
12/16/2020,827.57,823.59,830.22,821.73,0.52
12/15/2020,823.28,824.15,827.13,820.3,-0.07
12/14/2020,823.85,823.1,827.7,820.11,0.18
12/11/2020,822.36,819.26,827.39,816.97,0.56
12/10/2020,817.74,809.66,820.68,806.96,1.1
12/09/2020,808.88,804.79,812.96,802.74,0.61
12/08/2020,803.99,804.83,807.13,802.72,0.0
12/07/2020,803.98,805.86,808.03,801.14,-0.04
12/04/2020,804.27,812.49,813.68,802.97,-0.97
12/03/2020,812.18,815.93,816.99,809.39,-0.43
12/02/2020,815.66,815.46,817.2,810.11,0.1
12/01/2020,814.81,815.28,817.5,813.1,0.0
11/30/2020,814.8,816.9,818.72,813.04,-0.11
11/27/2020,815.73,814.29,818.15,812.01,0.22
11/26/2020,813.92,814.71,816.52,812.27,-0.07
11/25/2020,814.5,817.54,818.82,811.36,-0.32
11/24/2020,817.14,811.66,818.35,810.91,0.73
11/23/2020,811.19,814.57,816.74,810.66,-0.36
11/20/2020,814.14,811.95,817.29,809.45,0.33
11/19/2020,811.47,808.53,814.48,807.27,0.42
11/18/2020,808.06,807.34,810.85,803.83,0.17
11/17/2020,806.71,810.33,811.8,805.84,-0.42
11/16/2020,810.13,804.69,811.35,803.74,0.63
11/13/2020,805.02,806.39,808.16,802.58,-0.14
11/12/2020,806.16,809.95,811.99,805.12,-0.42
11/11/2020,809.6,813.88,814.81,808.63,-0.5
11/10/2020,813.67,815.64,816.1,810.41,-0.15
11/09/2020,814.9,813.99,818.17,809.42,0.16
11/06/2020,813.58,818.1,819.0,812.45,-0.49
11/05/2020,817.57,811.13,819.39,808.37,1.08
11/04/2020,808.86,810.41,815.61,805.07,-0.14
11/03/2020,810.03,799.29,812.34,797.89,1.36
11/02/2020,799.18,799.43,800.83,792.59,0.09
10/30/2020,798.5,794.67,800.85,793.89,0.54
10/29/2020,794.21,799.71,802.35,793.58,-0.65
10/28/2020,799.44,805.06,810.27,797.96,-0.68
10/27/2020,804.9,806.68,807.21,801.91,-0.2
10/26/2020,806.52,804.47,808.41,801.49,0.21
10/23/2020,804.79,807.91,810.54,802.24,-0.35
10/22/2020,807.59,806.5,809.19,803.18,0.21
10/21/2020,805.92,802.49,808.18,800.3,0.46
10/20/2020,802.22,806.15,807.01,800.28,-0.43
10/19/2020,805.68,809.6,812.27,805.03,-0.36
10/16/2020,808.63,812.48,813.98,807.27,-0.43
10/15/2020,812.13,821.63,823.02,809.66,-1.15
10/14/2020,821.58,822.66,824.43,818.92,-0.07
10/13/2020,822.18,827.8,828.7,821.48,-0.61
10/12/2020,827.21,826.22,831.92,823.89,-0.07
10/09/2020,827.79,825.08,828.91,821.86,0.35
10/08/2020,824.89,826.48,827.3,823.55,-0.14
10/07/2020,826.05,827.7,829.42,824.66,-0.14
10/06/2020,827.17,830.93,837.19,826.93,-0.42
10/05/2020,830.7,833.94,838.41,830.25,-0.56
10/02/2020,835.39,835.45,836.5,831.13,0.02
10/01/2020,835.26,834.2,838.2,832.94,0.18
09/30/2020,833.8,833.14,836.47,829.98,0.1
09/29/2020,832.95,825.43,834.09,824.91,0.97
09/28/2020,824.96,825.4,829.53,823.11,-0.03
09/25/2020,825.19,824.1,830.09,823.7,0.19
09/24/2020,823.63,828.5,829.58,822.85,-0.54
09/23/2020,828.12,834.45,835.46,826.88,-0.73
09/22/2020,834.19,841.72,842.68,832.6,-0.75
09/21/2020,840.48,851.27,851.67,839.72,-1.01
09/18/2020,849.03,855.4,856.53,846.55,-0.69
09/17/2020,854.92,856.97,858.92,852.02,-0.22
09/16/2020,856.79,861.83,862.86,853.43,-0.53
09/15/2020,861.34,861.41,865.63,858.4,0.04
09/14/2020,860.97,864.62,866.22,859.32,-0.48
09/11/2020,865.14,862.34,867.67,861.47,0.35
09/10/2020,862.09,862.97,868.26,860.73,-0.08
09/09/2020,862.76,858.63,864.09,855.91,0.51
09/08/2020,858.42,864.34,868.08,857.78,-0.6
09/07/2020,863.62,864.68,866.85,863.45,-0.1
09/04/2020,864.47,866.74,868.07,860.02,-0.23
09/03/2020,866.44,873.07,873.31,865.14,-0.69
09/02/2020,872.46,874.01,875.53,867.19,-0.15
09/01/2020,873.8,876.33,878.16,872.49,-0.26
08/31/2020,876.11,868.57,878.5,867.88,0.76
08/28/2020,869.54,862.11,870.52,860.41,0.89
08/27/2020,861.84,856.96,864.09,855.37,0.63
08/26/2020,856.43,854.39,858.36,852.73,0.26
08/25/2020,854.18,851.59,855.42,848.84,0.35
08/24/2020,851.2,853.03,855.34,850.8,-0.26
08/21/2020,853.39,852.63,855.63,850.97,0.13
08/20/2020,852.31,848.97,854.35,848.47,0.44
08/19/2020,848.61,857.11,859.74,848.73,-0.92
08/18/2020,856.51,854.33,861.14,853.3,0.35
08/17/2020,853.55,850.34,855.94,849.53,0.28
08/14/2020,851.15,847.38,852.21,845.81,0.49
08/13/2020,846.98,847.55,850.98,845.95,-0.05
08/12/2020,847.43,847.24,849.72,843.0,0.08
08/11/2020,846.77,848.16,851.47,845.58,-0.09
08/10/2020,847.57,851.57,852.71,847.26,-0.37
08/07/2020,850.74,856.68,858.15,849.95,-0.62
08/06/2020,856.03,853.15,858.23,850.63,0.37
08/05/2020,852.89,854.53,858.66,851.84,-0.17
08/04/2020,854.33,849.68,855.93,847.31,0.57
08/03/2020,849.48,853.52,854.99,846.15,-0.35
07/31/2020,852.46,855.9,860.69,851.96,-0.38
07/30/2020,855.69,855.04,857.18,851.27,0.08
07/29/2020,854.98,858.64,859.54,853.34,-0.4
07/28/2020,858.45,855.19,860.18,851.44,0.44
07/27/2020,854.71,852.53,855.78,850.78,0.15
07/24/2020,853.43,853.15,855.07,850.14,0.09
07/23/2020,852.67,854.81,857.66,852.28,-0.22
07/22/2020,854.58,851.11,859.45,850.17,0.46
07/21/2020,850.67,842.4,853.34,840.11,1.01
07/20/2020,842.19,841.73,844.39,839.28,0.05
07/17/2020,841.81,840.16,843.76,839.32,0.23
07/16/2020,839.84,841.66,844.66,838.96,-0.16
07/15/2020,841.19,840.49,844.71,838.39,0.11
07/14/2020,840.29,835.48,841.89,834.55,0.62
07/13/2020,835.14,834.73,840.04,833.59,0.13
07/10/2020,834.05,833.65,837.35,832.28,0.07
07/09/2020,833.46,832.84,836.65,831.31,0.14
07/08/2020,832.29,831.45,834.21,827.9,0.12
07/07/2020,831.26,831.34,833.89,828.34,0.02
07/06/2020,831.13,831.86,834.98,829.07,-0.07
07/03/2020,831.7,830.24,834.07,829.24,0.23
07/02/2020,829.77,830.95,833.21,827.88,-0.1
07/01/2020,830.6,827.97,834.08,826.78,0.35
06/30/2020,827.74,823.57,829.67,820.9,0.56
06/29/2020,823.1,826.26,827.7,821.69,-0.33
06/26/2020,825.81,828.07,829.29,822.27,-0.23
06/25/2020,827.72,828.53,829.71,824.39,-0.07
06/24/2020,828.31,838.07,839.61,827.61,-1.0
06/23/2020,836.65,835.42,842.07,832.99,0.19
06/22/2020,835.1,829.18,837.83,824.58,0.87
06/19/2020,827.92,830.74,834.46,826.89,-0.33
06/18/2020,830.68,836.84,838.29,827.46,-0.7
06/17/2020,836.57,834.84,840.41,832.03,0.18
06/16/2020,835.04,836.27,842.15,829.05,-0.12
06/15/2020,836.07,823.44,837.3,819.89,1.23
06/12/2020,825.95,826.85,831.55,821.36,-0.09
06/11/2020,826.66,833.32,834.27,824.88,-0.77
06/10/2020,833.11,834.17,837.71,829.57,-0.1
06/09/2020,833.97,839.37,843.15,828.88,-0.6
06/08/2020,839.02,837.87,842.78,834.97,0.17
06/05/2020,837.57,844.64,846.91,835.86,-0.81
06/04/2020,844.42,841.5,848.67,838.61,0.38
06/03/2020,841.21,841.4,848.79,834.55,0.05
06/02/2020,840.81,831.43,842.04,829.21,1.15
06/01/2020,831.22,819.87,832.41,818.46,1.26
05/29/2020,820.91,821.67,826.46,818.33,-0.07
05/28/2020,821.52,819.85,824.07,817.42,0.22
05/27/2020,819.68,818.85,824.47,812.91,0.12
05/26/2020,818.67,812.2,822.58,810.72,0.85
05/25/2020,811.75,808.85,813.57,808.85,0.13
05/22/2020,810.73,809.65,812.91,806.79,0.16
05/21/2020,809.47,809.84,812.68,805.86,-0.02
05/20/2020,809.62,800.9,810.78,799.47,1.12
05/19/2020,800.69,799.36,805.61,797.16,0.21
05/18/2020,799.03,792.33,799.83,790.24,1.06
05/15/2020,790.65,793.23,796.91,788.76,-0.27
05/14/2020,792.78,792.35,794.3,788.02,0.08
05/13/2020,792.14,793.77,799.14,790.33,-0.17
05/12/2020,793.51,793.99,799.11,789.31,0.01
05/11/2020,793.42,796.41,800.18,790.04,-0.36
05/08/2020,796.31,792.46,797.58,790.85,0.59
05/07/2020,791.65,786.91,793.41,783.65,0.68
05/06/2020,786.27,786.23,791.9,784.9,0.03
05/05/2020,786.05,786.78,789.84,784.04,-0.07
05/04/2020,786.63,786.47,788.77,780.43,0.08
05/01/2020,786.01,790.4,790.92,784.59,-0.46
04/30/2020,789.62,794.0,794.65,785.08,-0.53
04/29/2020,793.8,793.08,797.94,791.2,0.15
04/28/2020,792.63,790.31,794.86,787.21,0.34
04/27/2020,789.93,785.98,794.02,784.88,0.54
04/24/2020,785.69,785.89,788.66,782.67,0.05
04/23/2020,785.32,780.41,788.91,774.97,0.69
04/22/2020,779.97,774.67,784.1,773.03,0.76
04/21/2020,774.05,773.45,781.06,771.04,0.1
04/20/2020,773.24,773.16,779.4,770.35,-0.04
04/17/2020,773.58,777.82,783.86,768.44,-0.53
04/16/2020,777.67,773.9,777.83,768.49,0.51
04/15/2020,773.75,781.09,781.59,768.61,-0.91
04/14/2020,780.82,776.03,782.84,774.51,0.71
04/13/2020,775.34,769.22,780.72,766.6,0.89
04/10/2020,768.53,767.95,770.68,765.4,0.18
04/09/2020,767.14,757.54,769.45,754.4,1.28
04/08/2020,757.42,749.74,759.02,746.46,1.07
04/07/2020,749.37,745.44,755.17,743.62,0.55
04/06/2020,745.29,743.38,750.01,740.13,0.61
04/03/2020,740.75,744.08,749.62,738.32,-0.39
04/02/2020,743.65,750.8,756.37,740.65,-0.9
04/01/2020,750.37,747.85,760.77,744.01,0.39
03/31/2020,747.43,756.12,756.88,741.52,-1.01
03/30/2020,755.08,746.13,756.67,741.28,1.04
03/27/2020,747.34,736.04,753.71,732.15,1.61
03/26/2020,735.5,734.81,740.61,720.05,0.2
03/25/2020,734.03,735.34,749.7,731.1,-0.08
03/24/2020,734.62,742.35,749.29,727.93,-0.93
03/23/2020,741.49,727.74,744.38,715.76,1.95
03/20/2020,727.33,722.55,743.62,712.51,0.72
03/19/2020,722.14,725.25,746.95,704.88,-0.41
03/18/2020,725.1,743.85,751.18,720.98,-2.49
03/17/2020,743.58,754.27,762.92,739.42,-1.36
03/16/2020,753.84,743.49,764.82,739.91,0.67
03/13/2020,748.81,755.31,774.87,740.64,-0.82
03/12/2020,755.0,773.47,780.26,751.49,-2.36
03/11/2020,773.26,771.45,780.3,767.69,0.26
03/10/2020,771.23,791.06,794.28,768.4,-2.49
03/09/2020,790.9,787.16,802.18,759.84,0.04
03/06/2020,790.6,786.28,793.41,783.75,0.56
03/05/2020,786.22,785.45,787.03,781.69,0.16
03/04/2020,785.0,777.46,785.72,776.63,1.03
03/03/2020,777.01,778.07,792.08,774.57,-0.11
03/02/2020,777.89,778.71,786.09,775.04,-0.42
02/28/2020,781.21,796.61,799.89,777.9,-1.91
02/27/2020,796.46,793.66,799.53,792.66,0.41
02/26/2020,793.21,803.01,804.78,793.1,-1.2
02/25/2020,802.86,805.21,806.94,798.29,-0.28
02/24/2020,805.08,800.16,807.58,794.49,0.66
02/21/2020,799.82,797.37,803.0,794.78,0.36
02/20/2020,796.92,796.45,800.61,793.8,0.12
02/19/2020,795.99,796.45,798.27,793.49,-0.01
02/18/2020,796.03,795.85,797.85,793.57,0.05
02/17/2020,795.66,794.34,797.2,793.28,0.24
02/14/2020,793.79,795.8,796.79,793.63,-0.17
02/13/2020,795.13,794.76,797.97,790.61,0.15
02/12/2020,793.96,793.76,796.83,791.48,0.12
02/11/2020,792.97,794.47,796.34,792.42,-0.1
02/10/2020,793.74,796.52,797.8,792.68,-0.15
02/07/2020,794.9,798.42,799.54,795.34,-0.35
02/06/2020,797.69,798.99,800.94,795.86,-0.06
02/05/2020,798.2,797.71,803.65,796.35,0.15
02/04/2020,797.04,796.88,799.24,794.57,0.12
02/03/2020,796.09,800.18,802.25,796.22,-0.43
01/31/2020,799.55,798.95,803.1,795.67,0.2
01/30/2020,797.98,796.76,802.59,795.12,0.25
01/29/2020,795.96,795.28,797.58,793.72,0.12
01/28/2020,795.02,796.18,797.57,793.48,-0.05
01/27/2020,795.45,797.7,801.47,794.59,-0.36
01/24/2020,798.33,800.78,801.17,796.84,-0.21
01/23/2020,799.98,797.96,804.08,796.42,0.35
01/22/2020,797.16,800.87,801.29,794.86,-0.36
01/21/2020,800.07,797.0,803.31,795.8,0.49
01/20/2020,796.2,798.62,800.21,794.92,-0.16
01/17/2020,797.45,800.67,801.43,797.03,-0.32
01/16/2020,799.98,799.99,804.1,798.72,0.1
01/15/2020,799.19,799.33,801.72,795.55,0.09
01/14/2020,798.47,797.32,800.55,793.62,0.24
01/13/2020,796.57,799.34,800.95,796.69,-0.32
01/10/2020,799.12,795.34,801.28,793.66,0.56
01/09/2020,794.65,798.11,800.03,793.53,-0.39
01/08/2020,797.77,802.28,809.03,796.74,-0.49
01/07/2020,801.7,810.28,810.88,800.2,-0.99
01/06/2020,809.74,810.34,814.34,808.06,0.07
01/03/2020,809.17,809.86,813.23,806.94,-0.01
01/02/2020,809.22,810.53,812.49,808.02,-0.07
01/01/2020,809.78,811.09,811.91,809.23,-0.06
12/31/2019,810.27,809.94,812.4,808.01,0.13
12/30/2019,809.18,809.92,811.48,806.37,0.07
12/27/2019,808.6,807.28,811.27,804.93,0.26
12/26/2019,806.52,803.24,808.47,802.64,0.51
12/25/2019,802.44,805.1,805.68,802.49,-0.25
12/24/2019,804.46,805.75,807.14,802.83,-0.06
12/23/2019,804.94,799.46,806.49,798.73,0.68
12/20/2019,799.47,801.09,803.88,798.44,-0.08
12/19/2019,800.11,799.51,802.45,797.74,0.1
12/18/2019,799.33,797.67,801.29,795.99,0.32
12/17/2019,796.76,804.49,804.97,795.55,-0.86
12/16/2019,803.69,810.47,810.82,803.84,-0.56
12/13/2019,808.2,810.23,813.52,806.16,-0.17
12/12/2019,809.54,818.03,820.22,807.54,-0.92
12/11/2019,817.05,810.66,820.51,809.79,0.88
12/10/2019,809.92,812.31,815.65,810.34,-0.2
12/09/2019,811.51,810.54,814.34,809.47,0.11
12/06/2019,810.65,812.51,816.03,810.34,-0.13
12/05/2019,811.71,815.93,816.76,811.27,-0.5
