,X,Y
167,-0.5836253576366442,0.4299805705446452
168,-0.8318613481204238,0.44616139660003334
169,-1.1589024149482698,0.44235414341053025
170,-0.6781914492495169,0.40142617162337196
171,-0.524521550378601,0.5042220077399555
172,-0.7097134797871382,0.5499090460139927
173,-0.721534241238745,0.5299209667691015
174,-1.0840375924214116,0.649849442238449
175,-1.103738861507426,0.6812592810518495
176,-1.0997986076902266,0.7735851708972996
177,-0.8318613481204238,0.9496706309118178
178,-0.8712638862924525,0.9353934314511811
179,-1.0249337851633684,1.0277193212966313
180,-1.174663430217076,1.0048758021596127
181,-1.5135252584965289,0.9677550835619575
182,-1.9390726707544381,0.84782660809261
183,-1.485943481776107,0.8973208995561502
184,-0.9185469320988889,1.0781654260575473
185,-0.4063139358625147,1.0943462521129355
186,-0.28810632134642833,1.1143343313578267
187,-0.26840505226041395,1.0105866819438674
188,-0.2959868289808359,1.1190933978447055
189,-0.0438105846798481,1.2666244589379505
190,0.16896312144910197,1.2218892339612892
191,0.2201864210727376,1.3665648551624068
192,0.4566016501049103,1.4398544790603414
193,0.49994444209414735,1.537891248690046
194,0.7166584020403056,1.681615056593788
195,0.9097308390832414,1.75776012038385
196,0.9924761692445071,1.8434233171476695
197,0.9136710929004496,1.744434734220589
198,1.2485926673626941,1.7948808389815052
199,1.102803276126186,1.8281943043896571
200,1.161907083384229,1.8814958490427005
201,1.0003566768789147,1.992858004835666
202,0.9018503314488427,1.9652554192117686
203,0.8821490623628283,1.824387051200154
204,0.5472274879005836,1.6911331895675457
205,0.8506270318251982,1.7396756677337102
206,1.5441117036529102,1.808206225144766
207,1.5598727189217163,1.5559757013401858
208,1.1579668295670298,1.6045181795063503
209,1.485007896394867,1.610229059290605
210,1.8317502323087185,1.4027337604626862
211,1.9538981006420042,1.420818213112826
212,1.894794293383961,1.2019011547163978
213,1.6465583029001813,1.1524068632528577
214,1.5047091654808813,1.2409254999088046
215,1.3352782513411594,1.365613041865031
216,1.3352782513411594,1.4017819471653103
217,1.5953350032765456,1.5788192204772045
218,1.7647659174162678,1.7349166012468313
